country_code,date,spread_vs_de
IE,2004-02-29,-8.0
IE,2004-03-31,-5.4
IE,2004-04-30,-8.4
IE,2004-05-31,-1.8
IE,2004-06-30,-12.0
IE,2004-07-31,-14.0
IE,2004-08-31,-10.9
IE,2005-10-31,-9.1
IE,2005-11-30,2.9
IE,2005-12-31,0.6
IE,2006-01-31,2.5
IE,2006-02-28,-3.5
IE,2006-03-31,0.7
IE,2006-04-30,-1.6
IE,2006-05-31,3.7
IE,2006-06-30,-0.1
IE,2006-07-31,-0.8
IE,2006-08-31,-4.3
IE,2006-09-30,2.8
IE,2006-10-31,-4.2
IE,2006-11-30,-0.9
IE,2006-12-31,2.4
IE,2007-01-31,0.6
IE,2007-02-28,3.9
IE,2007-03-31,2.5
IE,2007-04-30,-5.2
IE,2007-05-31,4.9
IE,2007-06-30,4.5
IE,2007-07-31,9.6
IE,2007-08-31,12.3
IE,2007-09-30,5.9
IE,2007-10-31,22.7
IE,2007-11-30,30.4
IE,2007-12-31,16.2
IE,2008-01-31,15.2
IE,2008-02-29,14.8
IE,2008-03-31,38.6
IE,2008-04-30,43.4
IE,2008-05-31,34.3
IE,2008-06-30,44.2
IE,2008-07-31,35.3
IE,2008-08-31,46.3
IE,2008-09-30,68.1
IE,2008-10-31,107.8
IE,2008-11-30,104.9
IE,2008-12-31,148.9
IE,2009-01-31,228.0
IE,2009-02-28,259.8
IE,2009-03-31,247.4
IE,2009-04-30,207.7
IE,2009-05-31,185.8
IE,2009-06-30,233.2
IE,2009-07-31,167.3
IE,2009-08-31,155.1
IE,2009-09-30,149.2
IE,2009-10-31,148.7
IE,2009-11-30,168.2
IE,2009-12-31,148.9
IE,2010-01-31,156.5
IE,2010-02-28,144.6
IE,2010-03-31,140.2
IE,2010-04-30,216.6
IE,2010-05-31,224.7
IE,2010-06-30,299.8
IE,2010-07-31,240.5
IE,2010-08-31,363.7
IE,2010-09-30,447.6
IE,2010-10-31,447.7
IE,2010-11-30,689.5
IE,2010-12-31,628.1
IE,2011-01-31,599.5
IE,2011-02-28,619.5
IE,2011-03-31,689.1
IE,2011-04-30,748.0
IE,2011-05-31,807.2
IE,2011-06-30,884.3
IE,2011-07-31,848.0
IE,2011-08-31,646.5
IE,2011-09-30,593.9
IE,2011-10-31,624.3
IE,2011-11-30,715.5
IE,2011-12-31,670.6
IE,2012-01-31,544.7
IE,2012-02-29,516.4
IE,2012-03-31,513.9
IE,2012-04-30,523.5
IE,2012-05-31,621.2
IE,2012-06-30,480.5
IE,2012-07-31,478.8
IE,2012-08-31,460.8
IE,2012-09-30,387.0
IE,2012-10-31,337.1
IE,2012-11-30,314.2
IE,2012-12-31,322.8
IE,2013-01-31,242.3
IE,2013-02-28,231.8
IE,2013-03-31,294.2
IE,2013-04-30,234.2
IE,2013-05-31,222.8
IE,2013-06-30,239.7
IE,2013-07-31,222.4
IE,2013-08-31,234.3
IE,2013-09-30,211.4
IE,2013-10-31,182.6
IE,2013-11-30,185.1
IE,2013-12-31,152.5
IE,2014-01-31,165.4
IE,2014-02-28,148.8
IE,2014-03-31,144.6
IE,2014-04-30,134.9
IE,2014-05-31,126.1
IE,2014-06-30,111.1
IE,2014-07-31,105.7
IE,2014-08-31,89.9
IE,2014-09-30,72.0
IE,2014-10-31,88.7
IE,2014-11-30,68.8
IE,2014-12-31,70.2
IE,2015-01-31,82.9
IE,2015-02-28,55.2
IE,2015-03-31,57.2
IE,2015-04-30,56.4
IE,2015-05-31,69.3
IE,2015-06-30,87.1
IE,2015-07-31,56.1
IE,2015-08-31,65.7
IE,2015-09-30,64.8
IE,2015-10-31,59.5
IE,2015-11-30,52.35
IE,2015-12-31,51.35
IE,2016-01-31,50.83
IE,2016-02-29,69.65
IE,2016-03-31,57.8
IE,2016-04-30,70.6
IE,2016-05-31,62.5
IE,2016-06-30,66.3
IE,2016-07-31,54.7
IE,2016-08-31,48.4
IE,2016-09-30,44.4
IE,2016-10-31,48.0
IE,2016-11-30,60.6
IE,2016-12-31,55.8
IE,2017-01-31,74.1
IE,2017-02-28,67.6
IE,2017-03-31,66.2
IE,2017-04-30,53.4
IE,2017-05-31,46.7
IE,2017-06-30,41.5
IE,2017-07-31,30.8
IE,2017-08-31,32.3
IE,2017-09-30,27.3
IE,2017-10-31,20.9
IE,2017-11-30,20.2
IE,2017-12-31,24.8
IE,2018-01-31,44.6
IE,2018-02-28,41.7
IE,2018-03-31,41.5
IE,2018-04-30,40.5
IE,2018-05-31,61.2
IE,2018-06-30,52.4
IE,2018-07-31,46.2
IE,2018-08-31,53.8
IE,2018-09-30,52.4
IE,2018-10-31,59.9
IE,2018-11-30,62.3
IE,2018-12-31,66.0
IE,2019-01-31,72.1
IE,2019-02-28,63.3
IE,2019-03-31,63.4
IE,2019-04-30,54.9
IE,2019-05-31,63.1
IE,2019-06-30,49.8
IE,2019-07-31,53.8
IE,2019-08-31,62.4
IE,2019-09-30,53.6
IE,2019-10-31,41.1
IE,2019-11-30,41.9
IE,2019-12-31,30.7
IE,2020-01-31,29.1
IE,2020-02-29,45.3
IE,2020-03-31,55.4
IE,2020-04-30,67.5
IE,2020-05-31,52.9
IE,2020-06-30,47.2
IE,2020-07-31,42.6
IE,2020-08-31,36.2
IE,2020-09-30,38.1
IE,2020-10-31,37.7
IE,2020-11-30,31.8
IE,2020-12-31,27.1
IE,2021-01-31,32.3
IE,2021-02-28,36.5
IE,2021-03-31,37.2
IE,2021-04-30,38.5
IE,2021-05-31,39.5
IE,2021-06-30,38.0
IE,2021-07-31,41.5
IE,2021-08-31,41.2
IE,2021-09-30,39.4
IE,2021-10-31,43.8
IE,2021-11-30,45.1
IE,2021-12-31,42.8
IE,2022-01-31,50.4
IE,2022-02-28,58.8
IE,2022-03-31,51.0
IE,2022-04-30,67.9
IE,2022-05-31,57.6
IE,2022-06-30,62.3
IE,2022-07-31,62.2
IE,2022-08-31,66.4
IE,2022-09-30,59.5
IE,2022-10-31,46.4
IE,2022-11-30,44.4
IE,2022-12-31,58.4
IE,2023-01-31,48.0
IE,2023-02-28,48.1
IE,2023-03-31,43.2
IE,2023-04-30,41.0
IE,2023-05-31,48.7
IE,2023-06-30,43.8
IE,2023-07-31,42.9
IE,2023-08-31,37.0
IE,2023-09-30,42.1
IE,2023-10-31,44.7
IE,2023-11-30,39.9
IE,2023-12-31,35.5
IE,2024-01-31,44.2
IE,2024-02-29,42.8
IE,2024-03-31,44.95
IE,2024-04-30,38.25
IE,2024-05-31,40.8
IE,2024-06-30,48.2
IE,2024-07-31,39.5
IE,2024-08-31,38.4
IE,2024-09-30,35.1
IE,2024-10-31,31.1
IE,2024-11-30,30.6
IE,2024-12-31,26.45
IE,2025-01-31,27.4
IE,2025-02-28,27.05
IE,2025-03-31,31.8
IE,2025-04-30,35.2
IE,2025-05-31,27.0
IE,2025-06-30,31.6
IE,2025-07-31,22.7
IE,2025-08-31,25.41
IE,2025-09-30,24.8
IE,2025-10-31,23.49
IE,2025-11-17,20.86
IE,2025-11-18,22.03
IT,1995-06-30,573.16
IT,1995-07-31,533.9
IT,1995-08-31,508.28
IT,1995-09-30,534.24
IT,1995-10-31,544.32
IT,1995-11-30,536.03
IT,1995-12-31,485.29
IT,1996-01-31,433.7
IT,1996-02-29,418.3
IT,1996-03-31,442.1
IT,1996-04-30,348.9
IT,1996-05-31,315.1
IT,1996-06-30,281.5
IT,1996-07-31,312.7
IT,1996-08-31,321.7
IT,1996-09-30,251.5
IT,1996-10-31,215.7
IT,1996-11-30,189.5
IT,1996-12-31,177.2
IT,1997-01-31,146.5
IT,1997-02-28,196.6
IT,1997-03-31,200.6
IT,1997-04-30,178.9
IT,1997-05-31,141.33
IT,1997-06-30,117.89
IT,1997-07-31,96.31
IT,1997-08-31,101.25
IT,1997-09-30,66.89
IT,1997-10-31,68.9
IT,1997-11-30,50.59
IT,1997-12-31,28.66
IT,1998-01-31,40.5
IT,1998-02-28,39.65
IT,1998-03-31,28.51
IT,1998-04-30,26.12
IT,1998-05-31,28.15
IT,1998-06-30,29.99
IT,1998-07-31,24.24
IT,1998-08-31,55.49
IT,1998-09-30,48.54
IT,1998-10-31,39.41
IT,1998-11-30,25.68
IT,1998-12-31,17.32
IT,1999-01-31,32.5
IT,1999-03-31,27.6
IT,1999-04-30,29.6
IT,1999-05-31,21.1
IT,1999-06-30,35.0
IT,1999-07-31,20.5
IT,1999-08-31,44.6
IT,1999-09-30,28.1
IT,1999-10-31,57.7
IT,1999-11-30,10.5
IT,1999-12-31,25.9
IT,2000-01-31,18.2
IT,2000-02-29,22.9
IT,2000-03-31,49.5
IT,2000-04-30,26.6
IT,2000-05-31,56.3
IT,2000-06-30,41.7
IT,2000-07-31,33.8
IT,2000-08-31,33.9
IT,2000-09-30,39.0
IT,2000-10-31,35.0
IT,2000-11-30,57.7
IT,2000-12-31,37.2
IT,2001-01-31,43.0
IT,2001-02-28,40.3
IT,2001-03-31,44.3
IT,2001-04-30,17.7
IT,2001-05-31,26.4
IT,2001-06-30,26.2
IT,2001-07-31,39.2
IT,2001-08-31,39.5
IT,2001-09-30,43.9
IT,2001-10-31,39.7
IT,2001-11-30,33.3
IT,2001-12-31,24.4
IT,2002-01-31,25.71
IT,2002-02-28,27.73
IT,2002-03-31,26.14
IT,2002-04-30,21.03
IT,2002-05-31,18.73
IT,2002-06-30,18.65
IT,2002-07-31,33.84
IT,2002-08-31,21.84
IT,2002-09-30,21.8
IT,2002-10-31,23.52
IT,2002-11-30,20.88
IT,2002-12-31,22.38
IT,2003-01-31,23.24
IT,2003-02-28,17.15
IT,2003-03-31,17.1
IT,2003-04-30,14.59
IT,2003-05-31,15.59
IT,2003-06-30,16.5
IT,2003-07-31,15.64
IT,2003-08-31,11.83
IT,2003-09-30,14.92
IT,2003-10-31,11.45
IT,2003-11-30,10.79
IT,2003-12-31,13.96
IT,2004-01-31,12.69
IT,2004-02-29,8.7
IT,2004-03-31,22.5
IT,2004-04-30,17.8
IT,2004-05-31,23.9
IT,2004-06-30,13.2
IT,2004-07-31,12.3
IT,2004-08-31,13.2
IT,2004-09-30,19.3
IT,2004-10-31,16.1
IT,2004-11-30,10.8
IT,2004-12-31,14.3
IT,2005-01-31,11.9
IT,2005-02-28,13.5
IT,2005-03-31,8.7
IT,2005-04-30,17.8
IT,2005-05-31,14.7
IT,2005-06-30,15.0
IT,2005-07-31,23.0
IT,2005-08-31,14.8
IT,2005-09-30,20.1
IT,2005-10-31,18.1
IT,2005-11-30,17.1
IT,2005-12-31,22.0
IT,2006-01-31,23.5
IT,2006-02-28,17.4
IT,2006-03-31,28.3
IT,2006-04-30,29.2
IT,2006-05-31,36.5
IT,2006-06-30,31.7
IT,2006-07-31,28.6
IT,2006-08-31,23.1
IT,2006-09-30,31.0
IT,2006-10-31,20.1
IT,2006-11-30,24.4
IT,2006-12-31,27.3
IT,2007-01-31,21.7
IT,2007-02-28,27.6
IT,2007-03-31,22.0
IT,2007-04-30,15.3
IT,2007-05-31,22.2
IT,2007-06-30,23.9
IT,2007-07-31,28.7
IT,2007-08-31,31.2
IT,2007-09-30,23.5
IT,2007-10-31,38.3
IT,2007-11-30,39.9
IT,2007-12-31,31.2
IT,2008-01-31,29.6
IT,2008-02-29,32.1
IT,2008-03-31,51.9
IT,2008-04-30,45.1
IT,2008-05-31,41.2
IT,2008-06-30,59.9
IT,2008-07-31,60.9
IT,2008-08-31,64.9
IT,2008-09-30,88.2
IT,2008-10-31,123.8
IT,2008-11-30,119.4
IT,2008-12-31,142.7
IT,2009-01-31,139.1
IT,2009-02-28,154.0
IT,2009-03-31,139.3
IT,2009-04-30,111.2
IT,2009-05-31,104.6
IT,2009-06-30,106.7
IT,2009-07-31,86.7
IT,2009-08-31,81.9
IT,2009-09-30,78.0
IT,2009-10-31,72.3
IT,2009-11-30,86.1
IT,2009-12-31,60.2
IT,2010-01-31,91.9
IT,2010-02-28,90.8
IT,2010-03-31,77.4
IT,2010-04-30,96.5
IT,2010-05-31,150.0
IT,2010-06-30,154.0
IT,2010-07-31,128.2
IT,2010-08-31,164.2
IT,2010-09-30,158.9
IT,2010-10-31,137.4
IT,2010-11-30,200.7
IT,2010-12-31,189.1
IT,2011-01-31,156.0
IT,2011-02-28,166.1
IT,2011-03-31,146.3
IT,2011-04-30,149.7
IT,2011-05-31,175.9
IT,2011-06-30,186.2
IT,2011-07-31,337.0
IT,2011-08-31,290.8
IT,2011-09-30,365.9
IT,2011-10-31,407.6
IT,2011-11-30,479.8
IT,2011-12-31,521.9
IT,2012-01-31,415.9
IT,2012-02-29,335.8
IT,2012-03-31,331.5
IT,2012-04-30,385.0
IT,2012-05-31,481.3
IT,2012-06-30,418.0
IT,2012-07-31,479.3
IT,2012-08-31,449.5
IT,2012-09-30,374.1
IT,2012-10-31,347.8
IT,2012-11-30,313.9
IT,2012-12-31,322.5
IT,2013-01-31,262.2
IT,2013-02-28,330.6
IT,2013-03-31,345.8
IT,2013-04-30,268.2
IT,2013-05-31,263.1
IT,2013-06-30,281.1
IT,2013-07-31,273.7
IT,2013-08-31,252.4
IT,2013-09-30,281.2
IT,2013-10-31,246.4
IT,2013-11-30,235.8
IT,2013-12-31,214.5
IT,2014-01-31,212.7
IT,2014-02-28,185.2
IT,2014-03-31,173.1
IT,2014-04-30,160.9
IT,2014-05-31,161.0
IT,2014-06-30,148.7
IT,2014-07-31,153.1
IT,2014-08-31,154.7
IT,2014-09-30,141.9
IT,2014-10-31,153.1
IT,2014-11-30,134.4
IT,2014-12-31,133.8
IT,2015-01-31,136.0
IT,2015-02-28,101.8
IT,2015-03-31,106.8
IT,2015-04-30,115.9
IT,2015-05-31,136.7
IT,2015-06-30,153.3
IT,2015-07-31,113.6
IT,2015-08-31,114.2
IT,2015-09-30,113.8
IT,2015-10-31,97.5
IT,2015-11-30,95.19
IT,2015-12-31,96.5
IT,2016-01-31,109.87
IT,2016-02-29,129.82
IT,2016-03-31,107.08
IT,2016-04-30,122.44
IT,2016-05-31,122.07
IT,2016-06-30,140.03
IT,2016-07-31,128.8
IT,2016-08-31,121.1
IT,2016-09-30,130.6
IT,2016-10-31,151.0
IT,2016-11-30,171.0
IT,2016-12-31,161.2
IT,2017-01-31,182.2
IT,2017-02-28,187.9
IT,2017-03-31,198.2
IT,2017-04-30,195.4
IT,2017-05-31,189.9
IT,2017-06-30,168.5
IT,2017-07-31,156.0
IT,2017-08-31,167.9
IT,2017-09-30,171.0
IT,2017-10-31,146.2
IT,2017-11-30,136.5
IT,2017-12-31,157.4
IT,2018-01-31,132.8
IT,2018-02-28,140.6
IT,2018-03-31,129.3
IT,2018-04-30,119.4
IT,2018-05-31,249.3
IT,2018-06-30,238.0
IT,2018-07-31,229.7
IT,2018-08-31,290.7
IT,2018-09-30,266.9
IT,2018-10-31,305.0
IT,2018-11-30,290.3
IT,2018-12-31,252.7
IT,2019-01-31,243.6
IT,2019-02-28,257.4
IT,2019-03-31,256.0
IT,2019-04-30,255.1
IT,2019-05-31,286.4
IT,2019-06-30,241.6
IT,2019-07-31,198.3
IT,2019-08-31,174.0
IT,2019-09-30,139.8
IT,2019-10-31,142.9
IT,2019-11-30,169.2
IT,2019-12-31,161.4
IT,2020-01-31,136.6
IT,2020-02-29,173.9
IT,2020-03-31,199.1
IT,2020-04-30,236.3
IT,2020-05-31,193.8
IT,2020-06-30,178.7
IT,2020-07-31,161.0
IT,2020-08-31,155.5
IT,2020-09-30,139.0
IT,2020-10-31,134.2
IT,2020-11-30,115.7
IT,2020-12-31,109.6
IT,2021-01-31,115.9
IT,2021-02-28,103.0
IT,2021-03-31,96.6
IT,2021-04-30,105.9
IT,2021-05-31,109.89
IT,2021-06-30,102.73
IT,2021-07-31,108.47
IT,2021-08-31,109.15
IT,2021-09-30,105.75
IT,2021-10-31,123.47
IT,2021-11-30,132.3
IT,2021-12-31,136.4
IT,2022-01-31,135.7
IT,2022-02-28,158.5
IT,2022-03-31,148.8
IT,2022-04-30,183.7
IT,2022-05-31,200.0
IT,2022-06-30,202.5
IT,2022-07-31,232.1
IT,2022-08-31,235.3
IT,2022-09-30,239.6
IT,2022-10-31,214.9
IT,2022-11-30,192.9
IT,2022-12-31,214.2
IT,2023-01-31,199.6
IT,2023-02-28,183.9
IT,2023-03-31,178.8
IT,2023-04-30,186.3
IT,2023-05-31,182.4
IT,2023-06-30,168.1
IT,2023-07-31,163.7
IT,2023-08-31,165.3
IT,2023-09-30,196.2
IT,2023-10-31,191.9
IT,2023-11-30,178.8
IT,2023-12-31,167.0
IT,2024-01-31,156.6
IT,2024-02-29,143.6
IT,2024-03-31,136.45
IT,2024-04-30,128.85
IT,2024-05-31,134.0
IT,2024-06-30,157.9
IT,2024-07-31,135.1
IT,2024-08-31,140.1
IT,2024-09-30,133.3
IT,2024-10-31,127.05
IT,2024-11-30,118.5
IT,2024-12-31,116.05
IT,2025-01-31,109.3
IT,2025-02-28,108.7
IT,2025-03-31,113.1
IT,2025-04-30,113.6
IT,2025-05-31,97.5
IT,2025-06-30,90.8
IT,2025-07-31,84.3
IT,2025-08-31,89.28
IT,2025-09-30,85.23
IT,2025-10-31,74.69
IT,2025-11-17,73.34
IT,2025-11-18,74.83
LT,2003-01-31,36.64
LT,2003-02-28,145.45
LT,2003-03-31,141.7
LT,2003-04-30,153.49
LT,2004-02-29,-390.9
LT,2020-11-30,65.5
LT,2020-12-31,61.9
LT,2021-01-31,50.9
LT,2021-02-28,38.3
LT,2021-03-31,42.2
LT,2021-04-30,30.2
LT,2021-05-31,40.8
LT,2021-06-30,35.3
LT,2021-07-31,56.0
LT,2021-08-31,48.0
LT,2021-09-30,38.8
LT,2021-10-31,54.7
LT,2021-11-30,89.2
LT,2021-12-31,70.5
LT,2022-01-31,65.8
LT,2022-02-28,84.4
LT,2022-03-31,94.6
LT,2022-04-30,96.2
LT,2022-05-31,102.5
LT,2022-06-30,163.3
LT,2022-07-31,207.3
LT,2022-08-31,146.5
LT,2022-09-30,177.4
LT,2022-10-31,249.3
LT,2022-11-30,176.9
LT,2022-12-31,208.8
LT,2023-01-31,237.4
LT,2023-02-28,201.6
LT,2023-03-31,166.6
LT,2023-04-30,164.2
LT,2023-05-31,208.1
LT,2023-06-30,195.6
LT,2023-07-31,155.3
LT,2023-08-31,165.4
LT,2023-09-30,162.7
LT,2023-10-31,172.3
LT,2023-11-30,159.7
LT,2023-12-31,140.3
LT,2024-01-31,152.9
LT,2024-02-29,140.3
LT,2024-03-31,131.55
LT,2024-04-30,108.45
LT,2024-05-31,112.5
LT,2024-06-30,118.5
LT,2024-07-31,121.7
LT,2024-08-31,114.9
LT,2024-09-30,124.7
LT,2024-10-31,102.75
LT,2024-11-30,124.5
LT,2024-12-31,89.45
LT,2025-01-31,76.0
LT,2025-02-28,80.15
LT,2025-03-31,75.0
LT,2025-04-30,73.9
LT,2025-05-31,70.5
LT,2025-06-30,59.9
LT,2025-07-31,86.9
LT,2025-08-31,85.88
LT,2025-09-30,93.7
LT,2025-10-31,88.61
LT,2025-11-17,78.89
LT,2025-11-18,82.23
NL,1995-06-30,14.16
NL,1995-07-31,5.7
NL,1995-08-31,4.98
NL,1995-09-30,4.94
NL,1995-10-31,5.52
NL,1995-11-30,0.63
NL,1995-12-31,1.11
NL,1996-01-31,0.0
NL,1996-02-29,0.3
NL,1996-03-31,-0.3
NL,1996-04-30,-7.2
NL,1996-05-31,-12.7
NL,1996-06-30,-18.0
NL,1996-07-31,-4.4
NL,1996-08-31,-5.4
NL,1996-09-30,-14.1
NL,1996-10-31,-11.2
NL,1996-11-30,-6.3
NL,1996-12-31,-12.78
NL,1997-01-31,-22.1
NL,1997-02-28,-4.8
NL,1997-03-31,-7.5
NL,1997-04-30,-6.6
NL,1997-05-31,-13.5
NL,1997-06-30,-9.1
NL,1997-07-31,-6.1
NL,1997-08-31,-4.7
NL,1997-09-30,-2.9
NL,1997-10-31,-0.5
NL,1997-11-30,-1.6
NL,1997-12-31,-6.95
NL,1998-01-31,0.8
NL,1998-02-28,-0.6
NL,1998-03-31,2.7
NL,1998-04-30,8.85
NL,1998-05-31,3.7
NL,1998-06-30,5.8
NL,1998-07-31,3.8
NL,1998-08-31,15.9
NL,1998-09-30,11.4
NL,1998-10-31,9.2
NL,1998-11-30,10.7
NL,1998-12-31,8.0
NL,1999-01-31,12.0
NL,1999-02-28,12.7
NL,1999-03-31,15.0
NL,1999-04-30,19.6
NL,1999-05-31,15.6
NL,1999-06-30,18.1
NL,1999-07-31,14.6
NL,1999-08-31,20.0
NL,1999-09-30,9.6
NL,1999-10-31,16.3
NL,1999-11-30,8.4
NL,1999-12-31,13.1
NL,2000-01-31,10.3
NL,2000-02-29,17.2
NL,2000-03-31,14.7
NL,2000-04-30,15.4
NL,2000-05-31,15.9
NL,2000-06-30,15.3
NL,2000-07-31,14.5
NL,2000-08-31,16.0
NL,2000-09-30,13.7
NL,2000-10-31,12.3
NL,2000-11-30,11.4
NL,2000-12-31,12.2
NL,2001-01-31,13.4
NL,2001-02-28,13.9
NL,2001-03-31,16.3
NL,2001-04-30,16.1
NL,2001-05-31,14.0
NL,2001-06-30,15.8
NL,2001-07-31,14.3
NL,2001-08-31,16.0
NL,2001-09-30,16.2
NL,2001-10-31,14.3
NL,2001-11-30,15.4
NL,2001-12-31,10.9
NL,2002-01-31,11.01
NL,2002-02-28,13.23
NL,2002-03-31,14.64
NL,2002-04-30,14.43
NL,2002-05-31,14.03
