country_code,date,spread_vs_de
NL,2002-06-30,14.35
NL,2002-07-31,11.84
NL,2002-08-31,11.74
NL,2002-09-30,11.2
NL,2002-10-31,5.42
NL,2002-11-30,5.18
NL,2002-12-31,2.08
NL,2003-01-31,1.94
NL,2003-02-28,8.95
NL,2003-03-31,7.7
NL,2003-04-30,6.79
NL,2003-05-31,9.19
NL,2003-06-30,6.6
NL,2003-07-31,3.74
NL,2003-08-31,-0.07
NL,2003-09-30,2.52
NL,2003-10-31,0.25
NL,2003-11-30,1.69
NL,2003-12-31,-0.54
NL,2004-01-31,-0.71
NL,2004-02-29,-4.8
NL,2004-03-31,10.0
NL,2004-04-30,5.0
NL,2004-05-31,11.2
NL,2004-06-30,1.5
NL,2004-07-31,-0.4
NL,2004-08-31,0.2
NL,2004-09-30,8.4
NL,2004-10-31,5.6
NL,2004-11-30,-4.8
NL,2004-12-31,-2.3
NL,2005-01-31,-1.9
NL,2005-02-28,-0.5
NL,2005-03-31,-7.2
NL,2005-04-30,-1.7
NL,2005-05-31,-12.6
NL,2005-06-30,-3.2
NL,2005-07-31,6.3
NL,2005-08-31,-2.2
NL,2005-09-30,2.2
NL,2005-10-31,-0.1
NL,2005-11-30,-1.7
NL,2005-12-31,-0.4
NL,2006-01-31,1.1
NL,2006-02-28,-4.5
NL,2006-03-31,0.4
NL,2006-04-30,-1.9
NL,2006-05-31,2.9
NL,2006-06-30,-1.3
NL,2006-07-31,1.4
NL,2006-08-31,-3.3
NL,2006-09-30,4.7
NL,2006-10-31,-2.6
NL,2006-11-30,1.5
NL,2006-12-31,4.1
NL,2007-01-31,1.1
NL,2007-02-28,6.5
NL,2007-03-31,3.8
NL,2007-04-30,-3.0
NL,2007-05-31,5.5
NL,2007-06-30,3.1
NL,2007-07-31,10.6
NL,2007-08-31,12.8
NL,2007-09-30,7.6
NL,2007-10-31,18.2
NL,2007-11-30,15.2
NL,2007-12-31,4.0
NL,2008-01-31,3.3
NL,2008-02-29,6.6
NL,2008-03-31,23.9
NL,2008-04-30,21.3
NL,2008-05-31,14.8
NL,2008-06-30,18.2
NL,2008-07-31,19.1
NL,2008-08-31,21.0
NL,2008-09-30,33.4
NL,2008-10-31,49.0
NL,2008-11-30,40.0
NL,2008-12-31,60.5
NL,2009-01-31,67.2
NL,2009-02-28,78.1
NL,2009-03-31,74.0
NL,2009-04-30,52.0
NL,2009-05-31,43.7
NL,2009-06-30,42.9
NL,2009-07-31,33.2
NL,2009-08-31,32.5
NL,2009-09-30,26.9
NL,2009-10-31,28.8
NL,2009-11-30,25.4
NL,2009-12-31,16.8
NL,2010-01-31,23.2
NL,2010-02-28,29.7
NL,2010-03-31,23.1
NL,2010-04-30,23.3
NL,2010-05-31,21.6
NL,2010-06-30,26.4
NL,2010-07-31,22.0
NL,2010-08-31,17.7
NL,2010-09-30,24.5
NL,2010-10-31,20.6
NL,2010-11-30,28.7
NL,2010-12-31,19.5
NL,2011-01-31,16.4
NL,2011-02-28,18.4
NL,2011-03-31,28.8
NL,2011-04-30,27.3
NL,2011-05-31,30.2
NL,2011-06-30,31.6
NL,2011-07-31,40.9
NL,2011-08-31,38.1
NL,2011-09-30,40.1
NL,2011-10-31,40.8
NL,2011-11-30,38.8
NL,2011-12-31,36.2
NL,2012-01-31,35.1
NL,2012-02-29,46.3
NL,2012-03-31,54.1
NL,2012-04-30,57.6
NL,2012-05-31,40.2
NL,2012-06-30,49.7
NL,2012-07-31,34.0
NL,2012-08-31,37.7
NL,2012-09-30,28.8
NL,2012-10-31,25.7
NL,2012-11-30,23.1
NL,2012-12-31,19.2
NL,2013-01-31,19.6
NL,2013-02-28,34.8
NL,2013-03-31,49.7
NL,2013-04-30,36.6
NL,2013-05-31,33.4
NL,2013-06-30,38.7
NL,2013-07-31,37.6
NL,2013-08-31,42.9
NL,2013-09-30,39.7
NL,2013-10-31,35.2
NL,2013-11-30,34.3
NL,2013-12-31,29.3
NL,2014-01-31,22.1
NL,2014-02-28,23.0
NL,2014-03-31,17.5
NL,2014-04-30,33.9
NL,2014-05-31,28.5
NL,2014-06-30,23.2
NL,2014-07-31,19.3
NL,2014-08-31,16.6
NL,2014-09-30,14.7
NL,2014-10-31,13.8
NL,2014-11-30,11.9
NL,2014-12-31,14.0
NL,2015-01-31,7.8
NL,2015-02-28,4.2
NL,2015-03-31,7.8
NL,2015-04-30,14.8
NL,2015-05-31,20.2
NL,2015-06-30,28.0
NL,2015-07-31,17.8
NL,2015-08-31,16.5
NL,2015-09-30,19.5
NL,2015-10-31,17.7
NL,2015-11-30,16.13
NL,2015-12-31,15.56
NL,2016-01-31,11.5
NL,2016-02-29,13.76
NL,2016-03-31,7.96
NL,2016-04-30,24.3
NL,2016-05-31,21.0
NL,2016-06-30,21.4
NL,2016-07-31,11.4
NL,2016-08-31,8.7
NL,2016-09-30,12.2
NL,2016-10-31,11.5
NL,2016-11-30,16.0
NL,2016-12-31,14.6
NL,2017-01-31,14.0
NL,2017-02-28,11.2
NL,2017-03-31,9.5
NL,2017-04-30,6.3
NL,2017-05-31,21.3
NL,2017-06-30,19.0
NL,2017-07-31,12.3
NL,2017-08-31,13.0
NL,2017-09-30,11.5
NL,2017-10-31,10.7
NL,2017-11-30,8.6
NL,2017-12-31,10.7
NL,2018-01-31,4.5
NL,2018-02-28,3.9
NL,2018-03-31,3.1
NL,2018-04-30,13.7
NL,2018-05-31,20.6
NL,2018-06-30,16.0
NL,2018-07-31,9.1
NL,2018-08-31,12.1
NL,2018-09-30,10.6
NL,2018-10-31,13.6
NL,2018-11-30,13.5
NL,2018-12-31,13.9
NL,2019-01-31,10.0
NL,2019-02-28,21.1
NL,2019-03-31,20.0
NL,2019-04-30,17.6
NL,2019-05-31,19.1
NL,2019-06-30,16.7
NL,2019-07-31,11.1
NL,2019-08-31,16.1
NL,2019-09-30,14.5
NL,2019-10-31,12.8
NL,2019-11-30,13.2
NL,2019-12-31,13.1
NL,2020-01-31,9.9
NL,2020-02-29,13.9
NL,2020-03-31,24.2
NL,2020-04-30,28.5
NL,2020-05-31,21.0
NL,2020-06-30,15.8
NL,2020-07-31,14.1
NL,2020-08-31,11.7
NL,2020-09-30,11.7
NL,2020-10-31,11.5
NL,2020-11-30,9.0
NL,2020-12-31,9.4
NL,2021-01-31,6.6
NL,2021-02-28,6.8
NL,2021-03-31,6.1
NL,2021-04-30,14.6
NL,2021-05-31,14.3
NL,2021-06-30,11.3
NL,2021-07-31,13.1
NL,2021-08-31,12.4
NL,2021-09-30,11.9
NL,2021-10-31,14.8
NL,2021-11-30,14.1
NL,2021-12-31,15.1
NL,2022-01-31,13.2
NL,2022-02-28,22.7
NL,2022-03-31,25.3
NL,2022-04-30,29.5
NL,2022-05-31,28.4
NL,2022-06-30,36.9
NL,2022-07-31,29.3
NL,2022-08-31,33.7
NL,2022-09-30,31.8
NL,2022-10-31,28.0
NL,2022-11-30,27.92
NL,2022-12-31,35.1
NL,2023-01-31,33.85
NL,2023-02-28,32.36
NL,2023-03-31,32.6
NL,2023-04-30,36.7
NL,2023-05-31,39.0
NL,2023-06-30,34.7
NL,2023-07-31,35.2
NL,2023-08-31,32.4
NL,2023-09-30,35.6
NL,2023-10-31,34.4
NL,2023-11-30,34.4
NL,2023-12-31,29.1
NL,2024-01-31,27.8
NL,2024-02-29,27.9
NL,2024-03-31,25.75
NL,2024-04-30,28.45
NL,2024-05-31,30.0
NL,2024-06-30,34.5
NL,2024-07-31,29.2
NL,2024-08-31,29.0
NL,2024-09-30,29.6
NL,2024-10-31,26.15
NL,2024-11-30,23.45
NL,2024-12-31,23.35
NL,2025-01-31,19.1
NL,2025-02-28,20.95
NL,2025-03-31,22.9
NL,2025-04-30,24.7
NL,2025-05-31,20.5
NL,2025-06-30,21.6
NL,2025-07-31,17.0
NL,2025-08-31,18.78
NL,2025-09-30,15.84
NL,2025-10-31,15.05
NL,2025-11-17,14.78
NL,2025-11-18,15.13
PT,1995-06-30,546.46
PT,1995-07-31,509.4
PT,1995-08-31,493.38
PT,1995-09-30,496.44
PT,1995-10-31,510.72
PT,1995-11-30,447.63
PT,1995-12-31,402.49
PT,1996-01-31,372.6
PT,1996-02-29,342.3
PT,1996-03-31,331.5
PT,1996-04-30,251.2
PT,1996-05-31,245.5
PT,1996-06-30,216.2
PT,1996-07-31,228.9
PT,1996-08-31,233.8
PT,1996-09-30,179.7
PT,1996-10-31,156.2
PT,1996-11-30,132.3
PT,1996-12-31,106.8
PT,1997-01-31,90.0
PT,1997-02-28,143.9
PT,1997-03-31,110.1
PT,1997-04-30,90.6
PT,1997-05-31,62.5
PT,1997-06-30,71.4
PT,1997-07-31,64.9
PT,1997-08-31,68.2
PT,1997-09-30,41.7
PT,1997-10-31,43.9
PT,1997-11-30,36.4
PT,1997-12-31,27.2
PT,1998-01-31,26.7
PT,1998-02-28,21.0
PT,1998-03-31,16.7
PT,1998-04-30,23.0
PT,1998-05-31,21.4
PT,1998-06-30,26.7
PT,1998-07-31,26.0
PT,1998-08-31,45.4
PT,1998-09-30,42.5
PT,1998-10-31,34.2
PT,1998-11-30,32.8
PT,1998-12-31,20.7
PT,1999-01-31,23.6
PT,1999-02-28,21.4
PT,1999-03-31,27.8
PT,1999-04-30,35.9
PT,1999-05-31,33.1
PT,1999-06-30,36.5
PT,1999-07-31,35.6
PT,1999-08-31,37.9
PT,1999-09-30,33.5
PT,1999-10-31,36.9
PT,1999-11-30,30.1
PT,1999-12-31,33.1
PT,2000-01-31,24.6
PT,2000-02-29,29.7
PT,2000-03-31,30.8
PT,2000-04-30,28.9
PT,2000-05-31,38.6
PT,2000-06-30,42.2
PT,2000-07-31,35.3
PT,2000-08-31,37.6
PT,2000-09-30,37.7
PT,2000-10-31,36.3
PT,2000-11-30,35.5
PT,2000-12-31,37.3
PT,2001-01-31,35.5
PT,2001-02-28,37.6
PT,2001-03-31,43.5
PT,2001-04-30,41.2
PT,2001-05-31,36.9
PT,2001-06-30,38.4
PT,2001-07-31,37.6
PT,2001-08-31,35.4
PT,2001-09-30,34.6
PT,2001-10-31,30.1
PT,2001-11-30,30.0
PT,2001-12-31,20.3
PT,2002-01-31,22.31
PT,2002-02-28,22.93
PT,2002-03-31,22.14
PT,2002-04-30,24.93
PT,2002-05-31,23.93
PT,2002-06-30,26.65
PT,2002-07-31,27.64
PT,2002-08-31,25.24
PT,2002-09-30,26.6
PT,2002-10-31,19.22
PT,2002-11-30,13.98
PT,2002-12-31,12.08
PT,2003-01-31,11.34
PT,2003-02-28,8.55
PT,2003-03-31,5.4
PT,2003-04-30,3.09
PT,2003-05-31,19.19
PT,2003-06-30,13.6
PT,2003-07-31,9.64
PT,2003-08-31,11.13
PT,2003-09-30,10.52
PT,2003-10-31,8.45
PT,2003-11-30,7.49
PT,2003-12-31,7.56
PT,2004-01-31,8.09
PT,2004-02-29,6.1
PT,2004-03-31,5.4
PT,2004-04-30,14.8
PT,2004-05-31,10.4
PT,2004-06-30,10.5
PT,2004-07-31,9.5
PT,2004-08-31,8.8
PT,2004-09-30,10.2
PT,2004-10-31,8.2
PT,2004-11-30,-3.4
PT,2004-12-31,-0.9
PT,2005-01-31,-1.8
PT,2005-02-28,-0.4
PT,2005-03-31,-6.0
PT,2005-04-30,2.3
PT,2005-05-31,-5.8
PT,2005-06-30,-6.7
PT,2005-07-31,16.8
PT,2005-08-31,9.0
PT,2005-09-30,14.1
PT,2005-10-31,12.6
PT,2005-11-30,10.5
PT,2005-12-31,13.6
PT,2006-01-31,14.5
PT,2006-02-28,11.3
PT,2006-03-31,10.8
PT,2006-04-30,13.5
PT,2006-05-31,9.0
PT,2006-06-30,11.1
PT,2006-07-31,17.1
PT,2006-08-31,17.0
PT,2006-09-30,17.6
PT,2006-10-31,17.0
PT,2006-11-30,18.3
PT,2006-12-31,17.7
PT,2007-01-31,14.8
PT,2007-02-28,17.0
PT,2007-03-31,14.1
PT,2007-04-30,13.3
PT,2007-05-31,16.5
PT,2007-06-30,19.4
PT,2007-07-31,28.2
PT,2007-08-31,27.4
PT,2007-09-30,20.0
PT,2007-10-31,24.5
PT,2007-11-30,26.6
PT,2007-12-31,16.2
PT,2008-01-31,28.9
PT,2008-02-29,31.1
PT,2008-03-31,50.5
PT,2008-04-30,45.8
PT,2008-05-31,33.9
PT,2008-06-30,45.6
PT,2008-07-31,45.0
PT,2008-08-31,49.2
PT,2008-09-30,69.1
PT,2008-10-31,91.1
PT,2008-11-30,75.3
PT,2008-12-31,101.3
PT,2009-01-31,127.8
PT,2009-02-28,173.8
PT,2009-03-31,153.3
PT,2009-04-30,116.6
PT,2009-05-31,81.5
PT,2009-06-30,99.4
PT,2009-07-31,61.0
PT,2009-08-31,63.5
PT,2009-09-30,63.7
PT,2009-10-31,54.4
PT,2009-11-30,58.9
PT,2009-12-31,66.7
PT,2010-01-31,120.1
PT,2010-02-28,137.5
PT,2010-03-31,113.6
PT,2010-04-30,207.3
PT,2010-05-31,221.1
PT,2010-06-30,343.2
PT,2010-07-31,263.4
PT,2010-08-31,325.1
PT,2010-09-30,407.6
PT,2010-10-31,345.2
PT,2010-11-30,448.1
PT,2010-12-31,373.3
PT,2011-01-31,390.5
PT,2011-02-28,443.8
PT,2011-03-31,509.0
PT,2011-04-30,685.3
PT,2011-05-31,693.3
PT,2011-06-30,812.1
PT,2011-07-31,842.9
PT,2011-08-31,857.2
PT,2011-09-30,938.1
PT,2011-10-31,990.5
PT,2011-11-30,1170.4
PT,2011-12-31,1174.1
PT,2012-01-31,1461.2
PT,2012-02-29,1195.7
PT,2012-03-31,983.0
PT,2012-04-30,910.0
PT,2012-05-31,1096.8
PT,2012-06-30,862.6
PT,2012-07-31,994.3
PT,2012-08-31,802.8
PT,2012-09-30,779.4
PT,2012-10-31,675.2
PT,2012-11-30,636.6
PT,2012-12-31,569.5
PT,2013-01-31,448.6
PT,2013-02-28,490.0
PT,2013-03-31,514.0
PT,2013-04-30,450.3
PT,2013-05-31,409.7
PT,2013-06-30,472.2
PT,2013-07-31,477.2
PT,2013-08-31,494.4
PT,2013-09-30,494.5
PT,2013-10-31,457.9
PT,2013-11-30,419.4
PT,2013-12-31,409.5
PT,2014-01-31,336.5
PT,2014-02-28,323.7
PT,2014-03-31,250.3
PT,2014-04-30,217.5
PT,2014-05-31,227.8
PT,2014-06-30,239.5
PT,2014-07-31,245.2
PT,2014-08-31,232.5
PT,2014-09-30,221.4
PT,2014-10-31,237.4
PT,2014-11-30,214.9
PT,2014-12-31,215.0
PT,2015-01-31,209.1
PT,2015-02-28,150.8
PT,2015-03-31,152.1
PT,2015-04-30,177.6
PT,2015-05-31,207.5
PT,2015-06-30,220.5
PT,2015-07-31,175.1
PT,2015-08-31,184.7
PT,2015-09-30,180.1
PT,2015-10-31,201.1
PT,2015-11-30,185.0
PT,2015-12-31,190.6
PT,2016-01-31,234.0
PT,2016-02-29,276.3
PT,2016-03-31,262.0
PT,2016-04-30,290.4
PT,2016-05-31,292.9
PT,2016-06-30,321.9
PT,2016-07-31,305.3
PT,2016-08-31,310.8
PT,2016-09-30,345.0
PT,2016-10-31,316.6
PT,2016-11-30,342.7
PT,2016-12-31,355.3
PT,2017-01-31,375.0
PT,2017-02-28,367.6
PT,2017-03-31,363.6
PT,2017-04-30,322.3
PT,2017-05-31,273.9
PT,2017-06-30,255.5
PT,2017-07-31,233.1
PT,2017-08-31,245.9
PT,2017-09-30,192.4
PT,2017-10-31,170.9
PT,2017-11-30,149.9
PT,2017-12-31,150.8
PT,2018-01-31,126.4
PT,2018-02-28,132.7
PT,2018-03-31,111.4
PT,2018-04-30,109.8
PT,2018-05-31,162.1
PT,2018-06-30,148.0
PT,2018-07-31,130.0
PT,2018-08-31,158.8
PT,2018-09-30,140.3
PT,2018-10-31,149.3
PT,2018-11-30,152.2
PT,2018-12-31,147.7
PT,2019-01-31,147.7
PT,2019-02-28,129.2
PT,2019-03-31,132.8
PT,2019-04-30,110.9
PT,2019-05-31,101.5
PT,2019-06-30,80.2
PT,2019-07-31,78.8
PT,2019-08-31,83.2
PT,2019-09-30,73.2
PT,2019-10-31,56.8
PT,2019-11-30,76.3
PT,2019-12-31,63.4
PT,2020-01-31,66.0
PT,2020-02-29,91.5
PT,2020-03-31,129.2
PT,2020-04-30,141.2
PT,2020-05-31,96.8
PT,2020-06-30,94.7
PT,2020-07-31,88.5
PT,2020-08-31,83.7
PT,2020-09-30,79.0
PT,2020-10-31,73.9
PT,2020-11-30,60.7
PT,2020-12-31,63.6
PT,2021-01-31,56.0
PT,2021-02-28,58.1
PT,2021-03-31,52.4
PT,2021-04-30,68.6
PT,2021-05-31,64.9
PT,2021-06-30,61.1
PT,2021-07-31,64.0
PT,2021-08-31,59.8
PT,2021-09-30,56.5
PT,2021-10-31,62.6
PT,2021-11-30,67.3
PT,2021-12-31,66.4
PT,2022-01-31,65.8
PT,2022-02-28,87.6
PT,2022-03-31,81.7
PT,2022-04-30,109.4
PT,2022-05-31,115.2
PT,2022-06-30,109.0
PT,2022-07-31,103.0
PT,2022-08-31,110.8
PT,2022-09-30,107.2
PT,2022-10-31,100.8
PT,2022-11-30,95.8
PT,2022-12-31,103.7
PT,2023-01-31,92.1
PT,2023-02-28,88.1
PT,2023-03-31,84.8
PT,2023-04-30,83.5
PT,2023-05-31,74.9
PT,2023-06-30,73.9
PT,2023-07-31,75.5
PT,2023-08-31,73.8
PT,2023-09-30,75.5
PT,2023-10-31,70.4
PT,2023-11-30,67.0
PT,2023-12-31,75.7
PT,2024-01-31,71.7
PT,2024-02-29,63.6
PT,2024-03-31,69.85
PT,2024-04-30,60.55
PT,2024-05-31,59.5
PT,2024-06-30,75.4
PT,2024-07-31,62.8
PT,2024-08-31,60.7
PT,2024-09-30,57.8
PT,2024-10-31,40.8
PT,2024-11-30,44.95
PT,2024-12-31,47.85
PT,2025-01-31,50.9
PT,2025-02-28,52.85
PT,2025-03-31,53.4
PT,2025-04-30,56.6
PT,2025-05-31,46.8
PT,2025-06-30,44.55
PT,2025-07-31,43.2
PT,2025-08-31,46.38
PT,2025-09-30,40.0
PT,2025-10-31,39.21
PT,2025-11-17,37.29
PT,2025-11-18,34.53
SI,2020-02-29,61.4
SI,2020-11-30,45.7
SI,2020-12-31,41.8
SI,2021-01-31,40.8
SI,2021-02-28,42.8
SI,2021-03-31,33.1
SI,2021-04-30,35.9
SI,2021-05-31,41.0
SI,2021-06-30,32.2
SI,2021-07-31,37.4
SI,2021-08-31,31.9
SI,2021-09-30,36.8
SI,2021-10-31,47.4
SI,2021-11-30,54.3
SI,2021-12-31,63.7
SI,2022-01-31,51.8
SI,2022-02-28,82.7
SI,2022-03-31,92.4
SI,2022-04-30,101.8
SI,2022-05-31,100.7
SI,2022-06-30,103.5
SI,2022-07-31,114.2
SI,2022-08-31,111.2
SI,2022-09-30,119.5
SI,2022-10-31,134.6
SI,2022-11-30,118.0
SI,2022-12-31,119.1
SI,2023-01-31,121.7
SI,2023-02-28,119.6
SI,2023-03-31,104.9
SI,2023-04-30,92.4
SI,2023-05-31,88.9
SI,2023-06-30,91.3
SI,2023-07-31,90.2
SI,2023-08-31,100.6
SI,2023-09-30,92.3
SI,2023-10-31,92.6
SI,2023-11-30,88.9
SI,2023-12-31,82.8
SI,2024-01-31,81.8
SI,2024-02-29,81.3
SI,2024-03-31,66.55
SI,2024-04-30,52.05
SI,2024-05-31,64.4
SI,2024-06-30,75.0
SI,2024-07-31,75.8
SI,2024-08-31,73.7
SI,2024-09-30,78.7
SI,2024-10-31,69.65
SI,2024-11-30,78.2
SI,2024-12-31,66.85
SI,2025-01-31,54.3
SI,2025-02-28,52.95
SI,2025-03-31,48.8
SI,2025-04-30,60.0
SI,2025-05-31,55.2
SI,2025-06-30,42.0
SI,2025-07-31,37.2
SI,2025-08-31,42.38
SI,2025-09-30,34.2
SI,2025-10-31,32.81
SI,2025-11-17,27.39
SI,2025-11-18,28.93
SK,2018-03-31,29.2
SK,2020-02-29,52.5
SK,2020-11-30,11.6
SK,2020-12-31,11.1
SK,2021-01-31,12.9
SK,2021-02-28,27.3
SK,2021-03-31,20.7
SK,2021-04-30,16.5
SK,2021-05-31,18.0
SK,2021-06-30,18.1
SK,2021-07-31,19.9
SK,2021-08-31,18.4
SK,2021-09-30,16.5
SK,2021-10-31,21.8
SK,2021-11-30,17.6
SK,2021-12-31,22.6
SK,2022-01-31,26.9
SK,2022-02-28,39.6
SK,2022-03-31,76.3
SK,2022-04-30,85.5
SK,2022-05-31,90.3
SK,2022-06-30,103.0
SK,2022-07-31,101.3
SK,2022-08-31,107.1
SK,2022-09-30,126.0
SK,2022-10-31,144.7
SK,2022-11-30,129.4
SK,2022-12-31,108.0
SK,2023-01-31,91.1
SK,2023-02-28,96.3
SK,2023-03-31,135.2
SK,2023-04-30,128.8
SK,2023-05-31,130.0
SK,2023-06-30,123.6
SK,2023-07-31,127.4
SK,2023-08-31,124.1
SK,2023-09-30,130.5
SK,2023-10-31,125.9
SK,2023-11-30,124.9
SK,2023-12-31,116.6
SK,2024-01-31,117.5
SK,2024-02-29,122.4
SK,2024-03-31,106.75
SK,2024-04-30,103.15
SK,2024-05-31,99.3
SK,2024-06-30,109.8
SK,2024-07-31,107.1
SK,2024-08-31,106.8
SK,2024-09-30,107.0
SK,2024-10-31,89.0
SK,2024-11-30,95.6
SK,2024-12-31,83.35
SK,2025-01-31,71.5
SK,2025-02-28,91.55
SK,2025-03-31,84.5
SK,2025-04-30,95.1
SK,2025-05-31,90.75
SK,2025-06-30,78.85
SK,2025-07-31,77.7
SK,2025-08-31,84.28
SK,2025-09-30,78.7
SK,2025-10-31,74.01
SK,2025-11-17,69.79
SK,2025-11-18,69.36
